"recordIdentifier","recordType","organizationIdentifier","programIdentifier","memberIdentifier","previousMemberIdentifier","memberStatus","fullName","firstName","middleName","lastName","streetLine1","streetLine2","city","state","postalCode","country","phoneNumber","emailAddress"
"3f795bfa-0e77-4df6-9939-3e46dc6eb3b8","MEM_SYN","100","13","159","NULL","OPEN"," 1jkaDwqljmo p qsvn ","cLen sj0ufyqetgqt5jx","NULL","zvkzrvyn8kxxyyaw96zp","NULL"," 0 uhpaSvw 91wmeWbyw","Yq4pk0czqee4Exsarhjk","l nXjrmasdrbh4qlfBmp","na bv9seaL keqnaqn1a","uz1u sapuylk fmdefoX","NULL","NULL"
"ca917ea3-256d-4bec-8260-4573bf4a16ff","MEM_SYN","100","13","162","NULL","OPEN","NULL","spbc cdur7N7c6oqstvk","nDspcehocnha Ddxexyi","wAxq6kbjtzcj1ra   1 ","NULL","l1xubnjoleizczdmjcfv","RzHcpbyibg qpmzg8iea","sasxPH3hoznkcW tuviy","NULL","kykjarBdolekwvk1N3vo","NULL","bIxczwkxfLi66 wv jqt"
"08b56bf9-20df-46e7-ae76-5589ad917bfb","MEM_SYN","100","13","163","NULL","OPEN","led akyq7knhsdaahx  ","NULL","bdezqgxtnqrocDqby2 g","sz8IgpsletslejBfj8ev","h4qkod0c ki1af9vwwmy","NULL","NULL","NULL","NULL","Ajmsuxd5rskesdh Qdmw","NULL","NULL"
"b5c5d9e5-0574-4b1a-90ee-c71a486fedbf","MEM_SYN","100","13","167","NULL","OPEN","iajyihigjcql m8lAsu ","ftfmayngpcnsyhRiraWC","NULL","NULL","sjpp lkvul3curpwsBsa","qb4ke8mxmow  naot dx","nAnc2qndWotoosbTap6n","NULL","NULL","fieQoX2wik8 xq pkahd","NULL","NULL"
"43328a0b-7c71-4dea-947e-5f25ffaa7561","MEM_SYN","100","13","168","NULL","OPEN","NULL","te5n  xa6rlj5wgobhTw","aqcruuyereftkKohvSnq","NULL","NULL","l hOirreroh jOxuiqsk","pzabzk4ykgpt2sdubpa ","NULL","drqzk7WAcTxsadet 7m2","NULL","nrfepeullcgHwk dvimu"," blrqicwlh to1  qcjg"
"b0165b87-13ff-474f-b488-0ac7aea55789","MEM_SYN","100","13","169","NULL","OPEN","zmuc31wzhlti7tijjjed","1 aq1pqsnzljjJmyf Dj","Zhjyqbqu rmfch3rxifc","NULL","yVpAskt5vnp zecr4 bp","NULL","NULL","NULL","h vDlboftmolt5vFnnQu","Pen anrnl1uhccrjwaxy","gZlntz hvlvqrgxzt pg","NULL"
"5894a429-adcd-45c5-8ac8-f23ed64f4b98","MEM_SYN","100","13","170","NULL","OPEN","NULL","cfeqhb l7vLudLjscfp ","NULL","NULL","adsgPprut8eycx orxrb","vs  zozvrwitfydBjex1","NULL","NULL","emszkhYtxrcxd fw vbu","ayng1iy cugejPbnaoiE","NULL","yhIsjbyxil2rtv xubie"
"3ae45ba9-df1d-4627-b1d4-4fa672d90e0c","MEM_SYN","100","13","171","NULL","OPEN","NULL","NULL","xfdjvhgeY vsb8owc5vf","NULL","s4nEgxSiaoo kv ewZen","paajkkJm Nph itaxxjq","vdbdgpxirb0biwfw 8Nn","NULL","oaxrrqjerxuatw9myk T","NULL","NULL","NULL"
"6aa929c6-ed84-4987-a9c4-e2ecfafe80df","MEM_SYN","100","13","172","NULL","OPEN","NULL","vmfvpesvpevvnjcvybdi","NULL"," b8no3s4Oskjcgj i hx","NULL","nlFyvcm 5Jockg7px zb","zggyujlo fkhtxfb2shl","NULL","NULL","NULL","NULL","NULL"
"35df86f7-02d8-4f81-a9dc-ef7d8285a993","MEM_SYN","100","13","173","NULL","OPEN","yyfuypdycy lgp jdtkk","ynrws nvbfZOpiqwhMgo","g fihvs3otkcewrVw1ja","pGekWhqEvxw b gbizMz","NULL","qtwym4oFbpDwccTehk7n","NULL","NULL","NULL","5tjf8lcMydimpy4 Erkb","NULL","8wlax3oBRMr exbnivjb"
"6d2a8f68-fcf8-4ece-ab6f-1cbd6b584434","MEM_SYN","100","13","174","NULL","OPEN","NULL","NULL","mjkhagldZqkci ibq0ts","NULL","NULL","xivakkvuzvaaCvpldan ","bqokzpW cs kindnkqfx","NULL","NULL","NULL","NULL","Wm YqkkzoqlxPun gdnr"
"ad4c2527-f9f2-4b80-b9a9-8fe240797d3d","MEM_SYN","100","13","176","NULL","OPEN","oaaxfoifp9lqamhzQfgo","u Zxn7mQsdndio6v6wbo","NULL","cloe5mtbkDk hToQkkgv"," zvlz5mPoizaJ8ahvthp","NULL","Mmudseq P rMgjwcqkyn","7vsekmqkhfhcsEfwu2wx","NULL","caefzi r9srlfgkhijmc","jLCbrmazk eibeTs2uoh","NULL"
"2f40f79d-d052-4b81-a9e3-f489de648796","MEM_SYN","100","13","184","NULL","OPEN","wcrEdr sponj gpdu  x","ugj8zeqvuou3pwhfayln","hVjfxvxr idWgoPe5g0a","NULL","NULL","NULL","NULL","NULL","jauzfkAayqxvdpbP5ouh","fccwz9dze3 wzqkJpjqm","NULL","eyAbiwlawgyIIoehqmng"
"48a9292e-33c3-44a7-bbc3-544591d193c8","MEM_SYN","100","13","186","NULL","OPEN"," afftwq cfn1gsyNvriq","mlurlmmdkkfejyez1n8d","NULL","jXlhh tgheps961utfy2","qazrrxnxhqaGcjoha ha","NULL","NULL","NULL","NULL","NULL","fbmuujn rkjgjhtnqauu","ert ugrc cykknl qk0o"
"c0ac8663-77b5-4b8a-b337-9c5fd74f678b","MEM_SYN","100","13","189","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","lypqIsf2ahhlLocb6vhz","NULL","ferszaofXFrofzfush c","NULL","zyJvqmmb hbnYg  v9ro","NULL","Vksv cbqaa eeay gz1t"
"5fad8bf8-f017-4218-9223-2354aee59d4b","MEM_SYN","100","13","191","NULL","OPEN","ozcaxVxfd nvyuwj0 cj","k0fdtdb fbej jhwqZjm","NULL","NULL","NULL","NULL","NULL","NULL","fMntwmi3y 8zvbhxhlma","NULL","kHtznk2 dnvsgm cdxnp","NULL"
"4ecc6148-b04f-408d-b917-d41dd5f9721b","MEM_SYN","100","13","195","NULL","OPEN","mjtgf1bybrbwwyjdn2S4","NULL","NULL","de zg  jvusa87u pudz","NULL","s 0vglifqe n9H5 ed2v","NULL","NULL","NULL","g6tch8viihwjfsgrdsix","d35bveN9k5zvgiue vrc","mfcdgI6vzhyvh0egilcp"
"e1a53ad1-9c42-400a-95c1-f8ce15e146e1","MEM_SYN","100","13","200","NULL","OPEN","kawrMrdmjzkkwgkvnxAz"," vnV  1aixz7kovn rlb","ug iitomC eEeeFAqhet","gg pjgrfmsl aenebkxg","qhpgicxkysshszFploej","NULL","efuouku wxzfrhmhqbsx","NULL","NULL","NULL","bnajngirbcxejsnCcons","NULL"
"4acab8e5-a97e-46d8-88a1-04587e86022d","MEM_SYN","100","13","202","NULL","OPEN","debltkv7uVigeywh9qmz","NULL","NULL","iAerfmu2gkB cbgsekwx","omrduQ3k kYwiktk6sfc","hryoadsdid5mrxagobk9","NULL","NULL","NULL","rpmp9g 8UhqmovtblmfQ","a4fpPr mmfyzUydtsrwa","NULL"
"9b106a01-033c-4595-a492-474aa2327aa5","MEM_SYN","100","13","204","NULL","OPEN","llxzgudkbft3mqnihjec","4huhzsbiTplal2ruu l ","NULL","NULL","NULL","NULL"," c2wjnasfbqrustfGbgq","NULL","albsawwrh 9wuv7l6skF","rd9 t b3ipFdcpsl wma","1oofQgnslbfjt4 twccu","NULL"
"628ce8d5-52e2-4d8f-ae1f-333ea7b87201","MEM_SYN","100","13","205","NULL","OPEN","NULL","NULL","uzfnhhhjbobpgDiFbeub","NULL","fcawzyxv xqiowicaj2c","NULL","qz9oNhdweyfCnril mAm","fpltoo anhacxs3npgs8","NULL","NULL","ZjdsfeoQunzw0hhonvu","uxuehf5t8sxopo 0 elk"
"0cde0325-b96f-4d93-aead-339b8249f445","MEM_SYN","100","13","206","NULL","OPEN","uqgsw nnsfq6akvlngbo","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","rTgvstidpztjdeAn5L0h","u6sjqd7Tbfugu7awymka","NULL"
"59f28dc4-883a-41be-8c20-4f9662f36b06","MEM_SYN","100","13","207","NULL","OPEN","NULL","NULL","NULL","zqulm wEjs  wcnkn6a8","wixqgds z vzDryshjg ","zfxtZvp gqymggmEv4Wm","NULL","NULL","NULL","enKw foum ceecgrug2d","jdhgykyPadfxnykGjicd","NULL"
"7d66dcd1-a18d-45dc-b8af-1b5ce879b5e6","MEM_SYN","100","13","209","NULL","OPEN","h9lkjejfNlvlgqgtnzOc","pstdfsracffredxi2 xc","NULL","NULL","NULL","crczjyfbazzebq3naIcw","NULL","NULL","NULL","z7 wenbdCCZdtx 7otco","ieXhna jap o2upt1n6y","kbn5oo jui8jqjnZuPkb"
"968f1202-6be8-4485-9e4e-1d2544ceaeee","MEM_SYN","100","13","210","NULL","OPEN","NULL","zqlqvsmiTx yazncqjg ","9gncmhbzuegYbqqUdsvy","NULL","qsxfvwwoq pnogxilqa ","y6hgbjzyqscseiajjbvh","NULL","NULL","NULL","NULL","NULL","j yckzlekbde2 ob2a0z"
"312b41f6-5f58-4957-aaaa-72588bf8e948","MEM_SYN","100","13","212","NULL","OPEN","bHPRVi0y qefx3p O1f ","NULL","zSrakag 6 eJwjhanjkc","NULL","NULL","NULL","jf cimzVs  pmowvnffd","NULL","JnTo zsaz1ws p6enexv","NULL","iynlhnSSZpnydsyne nh"," 5ksgafv8cjp gafwvxb"
"97babfa4-a268-4bd6-9f94-f660d9b5ac67","MEM_SYN","100","13","215","NULL","OPEN","NULL","NULL","ealkbakiUObkt1opgkGm","qybnxgNvjfLjkvxbGafv","NULL","NULL","mugwsxckaxoajskjtpju","qazivtfzwdMqaJv7ougg","NULL","lbcrkncbyzcvmeqrbgen","NULL","zsd0itkoaqmepQvwuewt"
"95f64b5e-85ee-4580-9598-64ef14449fb7","MEM_SYN","100","13","218","NULL","OPEN","NULL","ccxzmktWzl2 yxsobgsq","NULL","NULL","NULL","NULL","NULL","NULL","NULL"," Rtogeojl7hqWlsuwmi3","m zphl imolfidaRszb","ydszbyg gsozC6e s7 n"
"382e33bb-39ed-4ce8-a19d-558df3a45b4d","MEM_SYN","100","13","219","NULL","OPEN","s49oZc8iwmoz5gxscQo2","NULL","wrlcek txctil0 tupbf","Pgqm4kiflw0 xpI pp w","bnaikoe81l azhsqirov","lxojlkvfbg9smqgJkE y","NULL","qxtayhvtrlnbtcao3spx","zrxi8NKs cdodbehp hn","NULL","NULL","vb7tb g Pmwtozu crnf"
"2334f154-6303-4154-912a-7f34bd299e9d","MEM_SYN","100","13","220","NULL","OPEN","NULL","yzjtfabfadgelmufjlz9","oepclf njreyzxzs sse","oeepoxipphwsrmkrkaoi","NULL"," 0 mttxm hvotxposwzd","dhtxneuwxbohueaszqb ","NULL","NULL","prLufyt lxcjuqwb4 wl","NULL","NULL"
"af0d2e87-d623-48a9-8bdc-9d45b1359646","MEM_SYN","100","13","222","NULL","OPEN","NULL","ffc3 eqwjkj8rfneLiiq","mNepplQajcykl73zhkwi","grftzk jrZyufgmnfxyz","x w2cQwzveoksr Yuuxi","NULL","NULL","1wtcp2kGlvfUdgXHztdz","sokzjjbggf kr1GoklKX","tmc1 n9lnnocxaq6kwwt","NULL","wcmjea dgwnphexedepd"
"8c35607b-8633-423f-827d-0d560f8b0915","MEM_SYN","100","13","224","NULL","OPEN","lxijcbkykeuugdtEWtnt","NULL","NULL","QJw sGany wddWgpmusr","NULL","ru b4wtecx UkyqdG ob","NULL","n qtbXc1j6 auemerhwO","NULL","NULL","yao4onzabyKkszdpkwn","cvuvcecl pckodlaywhb"
"53e41ac3-762a-4fad-b200-168210efaf2b","MEM_SYN","100","13","225","NULL","OPEN","NULL"," x4i xpdq53qbdxo8 Hx","dzfjzktipaSlqed c pv","gkxsgfujXj1pyn ygnbe","NULL","NULL","a8anzayM xkdpocs aon","NULL","NULL","ipfswiffyyeRgsn  x7h","NULL","NULL"
"8d27c809-011c-4950-acd9-9bfbadd8418d","MEM_SYN","100","13","226","NULL","OPEN"," vfCrs 7 z9qs ibiztc","NULL","NULL","GjWga46juxyTtgho xsl","dcdkifxxbFem7pq4hfl ","a80rxmdxgkt qquAmgzd","NULL","gxp 8ztmserz soxehKV","knm58vtsegccfGz6 eyb","qXuwttWrlUcgcn oikps","NULL","M bbmct9al8ojkc stha"
"399887ef-8023-4873-bf82-6a6985987a03","MEM_SYN","100","13","227","NULL","OPEN","qmottxoi1zecpe iirtz","viiAtpo4zdebakXh hqm","ppxfmsynsqiwdsgV10sf","NULL","bahsxrhmy qfdcmx Plo","nJJvqehdiRlwmgoxcvjo","uo7wZtk vbche lyb db","NULL"," pxioyph10jlvzrjlbrz","YzfnVifcyx7uyamDmh2h","NULL","mw8wgjpjbsWslqzyoyyp"
"e41729d9-19f1-43e0-a280-a93d58531802","MEM_SYN","100","13","228","NULL","OPEN","NULL","NULL","NULL","imlk3pfzwjeaKggegmmj","NULL","dywtxUepqqdhtwxfkutj"," gynmp ktOv kgu1qmib","NULL","rw smjuguGbqwzwvvlen","NULL","NULL","ymprqlhyubupvqbpopmt"
"0d441084-5305-492e-86e7-197bbd7fa49a","MEM_SYN","100","13","229","NULL","OPEN","srksjgic 4o3invbt z8","kdut hxcauollrW  ksn","lcudxf7vwvlgknRneytv","dFMwptbszzkdooDlwpbu","NULL","NULL","NULL","v4oddvCozyYippfkulvo","NULL","sgaVixb k pvqaskfs3a","a4fudbeaijgyjq6dwmx0","p5 tknvpsov7o wh kab"
"24ee313f-e44f-42c9-b0d6-2f6866b44439","MEM_SYN","100","13","231","NULL","OPEN","NULL","NULL","ObJfXlettj sevrqis Q","hthutkvqjjnl1nnjop2g","NULL","8fflenlKqtndbznne0ez","NULL","NULL","NULL","1aZ  exutihab1An Mfl","NULL","NULL"
"d21eb1ff-69e7-4832-acb7-f6d0ead59405","MEM_SYN","100","13","232","NULL","OPEN","tjostewPXfvvVpbOuoss","nskhp ttskKv0kewItsu","o gyeapmftggdqgki dj","izpkfjrwjtiuxdqVx lv","b sovs6 7hdep zhbbbp","lwyetbieisiwgssvmzoc","NULL","lkofgzdmsidwabv  bAj","NULL","wohwrpv6zf 7htHqY2g ","ypfawazemhnqlbbiacm","AjcsQd2hywcr dLtv4sm"
"f4c5f488-b5b2-407b-ac5a-c0228ac2e3d1","MEM_SYN","100","13","233","NULL","OPEN","hwvry pyhommic1edhgv","aToddeJssiKcgwx evkg","qt waes3Loi1fslfepu ","NULL","NULL","fckNnyx7kg tv4 vdd9u","NULL","NULL","ppf lvwrm5 l 4qywh5m","wm adcx2qegxhr wuwal","NULL","zwbpRoghzf9pZhyibsns"
"a71e69b0-f71a-4b6c-8f74-b5fc29ec686b","MEM_SYN","100","13","235","NULL","OPEN","NULL"," jv 4oGzh jzbfc7atnj","NULL","bl G7yR0hkirm2dNlfnm","NULL","krrglzc mv idpC cyQx","cppnzMfFueeyupgbss 1","evoFzghrj3crforxpvab","pzyvMmwn p slnizv ck","b8 w  doz2 1h kojsgz","qy3ztkmdvdexjwudu hk","q1mmdaeY6dwqxiaUsjbl"
"2e487c7e-3673-4dd7-956c-eb44d97551ad","MEM_SYN","100","13","236","NULL","OPEN","NULL","NULL","NULL","jwpibYytpwz iBaVav z","NULL","8Esuredxgndympmf4fyx","o tv uu tct jl1n dei","NULL","pdqcZyxtqn7xjmpWowhe","NULL","ztrxmfytBc lqqaJsddp","agYmwCcdhb7P1ahm1zq0"
"4c66bf72-3b3e-4d5a-ac1e-4e47104b147a","MEM_SYN","100","13","239","NULL","OPEN","jdtewlqgfrlkw glcA3p","RikfyG9Jlm8burvfdxnl","hb2sxnexcczaxzn1mk8w","66sDpg8elnRS6owgbado","olsnoa9zr3imjpse mpc","NULL","NULL","NULL","NULL","NULL","NULL","fhq4vx3g9Oekdakg  ag"
"bafd6872-ca6e-41c8-875b-2056ae764acb","MEM_SYN","100","13","240","NULL","OPEN","NULL","aofdxbhx6fdri 4guk i","NULL","NULL","NULL","rnGef7 wxsrYj   beci","ujdco jhzankzxkzrpbv","xvbiinxsht oXad wrbu","NULL","NULL","NULL","rthtcb3 fxwuxuLj5bWe"
"176361d6-8a92-406e-aabf-e52708c0a9e5","MEM_SYN","100","13","241","NULL","OPEN","NULL","NULL","hydy7hERjudeugrauwta","NULL","Dtvsvzzpas mvkqcvov8","NULL","NULL","ymxxtue aihdUldmdFsh","sza1C3tuqea2  7k37eg","6umwTd wviGacHfmm7cG","bdudpdgkvnqlf  mpflf","zrw6yboazhmUkw6xlulm"
"b75b7a7e-d8fb-4bce-b0a0-d0ffb24341ee","MEM_SYN","100","13","242","NULL","OPEN","NULL","NULL","7ggexfpiQwh8hpyQj9d ","NULL","NULL","NULL","61 aw sfrfbeNCosbffo","NULL","iprvl Qz ztrmpq5uadr","q hlgmwymcLrqQnnc9r5","NULL","NULL"
"23dd8425-d9d1-41ab-9a10-99b645403fe1","MEM_SYN","100","13","243","NULL","OPEN","lvtoCj5efrra rhtlpj4","   o7xke9cHz5nFgecza","fz pmumejYkrulxjiXlx","NULL","NULL","rngblW p7iRcqgIhgrvM","TakmszsOh2muhdxqnDgG","sx8nxjrdsfqnchxxbcdi","NULL","NULL","NULL"," 5 dDzgvmptdscppJcau"
"31889798-5b61-4641-8e7f-eef1703c2b9f","MEM_SYN","100","13","247","NULL","OPEN","NULL","e8 umITzvzcfzybkgqp ","NULL","tuh tyytze7aruwiuieU","lm1dhdTctzpa1suZbtrx","NULL","s  uEbqb5 arRwf1olbj","Qtfj0tovvjwxn8khgtag","juysj9judp3mqwnn okK","rlfhgmJwq s6ybckhmar","plyxlxpeylolfoIogszf","NULL"
"6e7c2748-6e87-4758-8665-e13b3c2a7264","MEM_SYN","100","13","248","NULL","OPEN","NULL","dz a vbd1i ye8tAwEce","  exoqOmibbwoa5Vq8rd","NULL","pedfkkijfd aDmivwb6q","NULL","ffrspjzrrlSqoet7zlef","NULL","3 fnXemqiladroybke1f","NULL","Quurcenk mmfgfyvzbtn","Cn3jlh pafdqsbfkttnm"
"4df001b2-cd2b-4d57-a031-3d3adea74bb6","MEM_SYN","100","13","251","NULL","OPEN","ftyfKjpbjyn9lih1qrrp","cfiuqefq e 9kaq eyeq","qzf oadzq2wgoz 9nf3v","f mx xjf tfrj x xMvz","eqr7kUcvxyplzdrjhypn","yzocqhqfodcjunnzjMbs","f2j enkkrcqzmikrji6m","gefdnffvxl4ljuhvSgrS","NULL","NULL","q8 lrtu4n h8r ehbuv","dEg ibi mtuwepth hf4"
"84c82f06-b119-466e-9090-df9c7605f759","MEM_SYN","100","13","253","NULL","OPEN","NULL","hdbggv  FkcYy ydbdxs","dnl300puvdux5wi mhen","utyukb3h 8yqidnqt6u ","dlkpfloej6abN9hvpyjd","NULL","NULL","NULL","NULL"," ygomtuvqa fen z9h6t","liatbw79 xemymk7hwxv","NULL"
"ae877462-40fa-4a56-b31a-129d4117e793","MEM_SYN","100","13","254","NULL","OPEN","NULL","NULL","Mz2quvul9bsuvhjkeieO","gfi7rka6yjsgugmrkmq4","mliUyczk ustyelxjltr","iaqlvabxy9kdu utW41o","NULL","NULL","NULL","mq jzkhjscugdtpumrzp","NULL","NULL"
"81fd03a3-fa22-48c5-8617-3ee91cc975ff","MEM_SYN","100","13","255","NULL","OPEN","NULL","wfre5wliin607sxsoyik","zd jn qcpokuMncfw6x5","NULL","pqfsengrXquCumpsahih","2o xlyckp r5jAktdj7d","wiiNbhzshdamegm20wuu","NULL","NULL","NULL","2xn4ppn5cTmwkuaXzrrf","wsxqyi7Mebo ae7nax s"
"1db2aa56-b2a7-4861-8edb-75b173c8d526","MEM_SYN","100","13","256","NULL","OPEN","dq bscgXSzw jgnl yte","xux  niqqj iltfz8vd ","NULL","NULL","NULL"," fkvo 4xciwcpSbcjhzA","frpfrnqoee4ylqogyk r","qzsrmcyifwwlfgHuzki9","NULL","zix1hlbtnjuqbyajtlVo","NULL","ti znewzRxZnbzwz5zfx"
"0d7be133-72b8-4505-b8be-bc57bdf79ba4","MEM_SYN","100","13","257","NULL","CLOSED","EtuDk0mptfi5 z2sphpU","NULL","mfchq5pxikcublrqutz ","X fwld2gNnfw3uaJzv a","NULL","ejizwzjOyla1hrk p2uz","NULL","wdehg2hBsbqwfysevPif","szRzuyddss Tvekaeb6f","NULL","nJtSttcgtccmxoesyma","gIlQoh6notrsjm rljYt"
"f487cc57-194f-42bd-a8fc-278bfca19eaa","MEM_SYN","100","13","258","NULL","OPEN","NULL","NULL","NULL","NULL","gswnp5neazBdz1vru fk","NULL","NULL","NULL","NULL","vvLnjVi3ecmcyxy gmip","0meze0mtk jp  ptrelp","NULL"
"6df5f21b-47f3-4484-8a1c-7b2dc47d9d30","MEM_SYN","100","13","261","NULL","OPEN","NULL","NULL","qpegoqlwaQn2d z5qsds","NULL","qjiuisb4aupjnnguuqO6","NULL","udmhtm suhWoncrdqaxk","agrzaoawwR l4eadlf z","NULL","NULL","NULL","NULL"
"623844a4-8a17-4d9f-8431-1f50f4bf5edc","MEM_SYN","100","13","262","NULL","OPEN","xlztw7Wgt oqnwqZ6tQk","NULL","88yd ho6orbyrc1ida O","NULL","whcKxdh kpCteyvdtgtB","zooRwllbobn Ki5j2Em ","zqcxa ofyuf1emdxgsqs","gmcpzQgbpunlyi  4xbz","NULL","NULL","NULL","woj5vhwncq1dg7kb6kar"
"d0c97cd2-f64b-41fb-829c-735143553be4","MEM_SYN","100","13","263","NULL","OPEN","ruzpvvqcyaxcpemwP1ti","NULL","NULL","ghjouuqw4imsdzsq 9 z","NULL","1xawi wv emqcnqheicr","ld6dwow nev6Wc ioznx","NULL","NULL","NULL","NULL","hbEar vkj I7b4ybonlA"
"3fbe5841-bc8a-495c-b83d-671d518e0159","MEM_SYN","100","13","265","NULL","OPEN"," tcffrZsmhl2lv opjrs","6x rufyteixlbh1c6cvb"," w2ocCgdc4qyzgfxs3nX","lyg8beowhh YGs3vqsml","NULL","NULL","NULL","NULL","yx sXhudfB vch wkdgn","m1Pct i0ckzynhaiq9qr","NULL","NULL"
"01e960d1-86cb-4866-9b6a-a23f7b933ba0","MEM_SYN","100","13","266","NULL","OPEN","NULL","zy5ypvkknm by qm2khl","NxthPaqvoufmzrhHcyNq","to9lampzac okwhztWxj","NULL","SlwqrkkmbkntmWOls4Cy","f9mvr4i gbXoh k2cSrk","xxobzgf0n0invur5wcex","NULL","NULL","GmxtsjymbputcggZkysz","VziawGyczUwvovuhyugs"
"d08da594-837e-451b-b732-f2433161c28e","MEM_SYN","100","13","267","NULL","OPEN","NULL","k2xjplxgqqbbL  nllMD","NULL","lbefs 7uqcmxjip6nqKo","NULL","NULL","IvDIxqfzfttvj8g0qakg","otbmam6YffpsznNpcouw","xby8calnqel llksykwo","NULL","tTyShykEwgE7blxo dls","e7c8rmp slXb5zx3Uqhc"
"988c871d-930c-415f-896f-41140b15304d","MEM_SYN","100","13","268","NULL","OPEN","aoug 1  da npcayrneb","dcj4a7Gxvskr qltzwAe","MhezGmkvqdpomwykvls ","NULL","thcueq8ols i6dglfwyt","NULL"," jem ikbVt  9coegzno","NULL","jFnd gcinqmr3 insobi","dxuq  cyy thirt fedb","c b s iv5 tvr04nnqpp","xdc4afr5noceYvnjmqtM"
"daee374b-79fe-44e3-87c3-dc94f2f3e535","MEM_SYN","100","13","269","NULL","OPEN","eiku vwguaztiraqx yf","NULL","czqsn6  neospvabaXcn","gs kkxm od7ptghrqvTq"," zfr5itCeMwoFzpgkzmc"," fe3rtru6fOzkssrcwma","NULL","NULL","NULL","NULL","NULL","NULL"
"653d0c90-64f8-43cb-bccd-ad58eb6f849b","MEM_SYN","100","13","270","NULL","OPEN","NULL","wfmpl  6csdff3R rpzX","NULL","NULL","mpqMlc9   cgoirHzjco","gv3cmwvmd a ipjv vrr","NULL","qubjou5gx3nrUhXxytp0","uvwwkCozks6mhaun ikt","qwfumq fgzq y7dk8rkh","ghs c mk amqlgvra  r","qak0zpif6p8vgit8camR"
"39d7159b-9d6c-4ac6-bf3e-a79dfb4577ce","MEM_SYN","100","13","271","NULL","OPEN","hug3ciL6zyetpohRUn0r","rnznxmnysaikiElckx8g","NULL","wtb2wFktegtsyqy2fvrq","NULL","djjx 5cuz8vVfQ6i0nwb","NULL","NULL","m9aM rhhrabz3cirjq7c","qxgM8ucqklwnwqtnnbSm","NULL","naajdlj atsvaiHk8vzr"
"bb68c3f4-cdd5-4041-b764-b7fab889c945","MEM_SYN","100","13","272","NULL","OPEN","Fxg5o nazyq ma7piz80","4 jy 4ebqzgWnctuep s","5rwraojaibrxvjeljjhy","NULL","i6ephuua gjikxbofscl","NULL","xg uuwxrsrbl49wq  ou","S6iqoqv jzlphoprNyrU","NULL","XroeyHv  h Wfreak re","YbubespagQnquynwbklf","NULL"
"c40dfbe4-4eaa-4599-b1ce-9b4644160eac","MEM_SYN","100","13","273","NULL","OPEN","NULL","gy1mO9qGqskkwqb xrpw","k ljeUejnR6 tj gmnfK","NULL","g7tqdhxiihaywzogafGm","0vkm  OhjeRidp6l vwz","aTu moteu hvxhK5i4nh"," oMci2fdNel ibrXg3 u","NULL","dbrwpw yslbsWpbamNgf","oylkbuhxlsd5dj ofJD5","pl ob vyrwrbj2ybotVa"
"2d010ea7-88b8-48cc-9be0-c356814cbf81","MEM_SYN","100","13","274","NULL","OPEN","NULL","NULL","fces yEq 8fhnupMic 2","NULL","NULL","NULL"," Mnkvykviaovvrzpoakm","ylbf3qdvr3zd2brdddhw","etcpiRdffl5rfe csebc","pdjknhFj4xiylqkjpveu","NULL","NULL"
"40866145-fe97-4f07-9059-f01971a00820","MEM_SYN","100","13","275","NULL","OPEN","piRskyq7esijazf6uka8","3tl uxgQ9nbzleurovmD","NULL","NULL","NULL","NULL","NULL","jfigChhcUNm8 cnopmwy","NULL","NULL","lc2hJwdbgnmgONs u v","gi puRhxjDzmka nsia6"
"61710dd9-7f7a-4a5e-be37-427ba027e867","MEM_SYN","100","13","276","NULL","OPEN","NULL","NULL","NULL","NULL","NULL","jlfyyx 4bkpyyj2gn0ua","Ypcuxr6bju abpjmhjFd","NULL","1xhrCziUYsuqxfJp xqz","NULL","NULL","NULL"
"95685795-f039-4de1-b045-6b5398a6b570","MEM_SYN","100","13","277","NULL","OPEN","NULL","NULL","1udilrZr1svruxu nxy ","NULL","uzeww9rijvjy3wjshby7","mj5nllyxzwv ESiigf5 ","NULL","ser duih zqqmlh ca b","0x4tshtciZqdclnkd6zx","jpldwYe mbd wmaffsu7","NULL","NULL"
"09f005fc-ed7a-4f61-a6f7-bdaaa8a1fbc2","MEM_SYN","100","13","278","NULL","OPEN","NULL","hhjyaHqvlxielxu  rgy","NULL","ffuog mhqyrrdokxcvdf","lverrspmu llggla3sef","NULL","aKingneEryuiwplottes","NULL","dm 1wrfxu Rjqzmmmbhq","evcIfap megqpydwbocn","p qozp9ii2LsfZek7jbn","NULL"
"646b6a31-ffe5-4e97-858c-9be19de8d4b6","MEM_SYN","100","13","279","NULL","OPEN","bigoFxesgbhPxz1um lt","znvhbktjolwcykDeiga7","NULL","aeltnmvaptqlnfbhio g","NULL","wiyicwe oztwHh szpWx","ztiu5afdotiyfzqxkxuc","gdoZ99g jyki Lrojifi","uvKghbbogmu hgmj o j","NULL","jmvwdx8mxDu  pa3dlix","NULL"
"9972c2f1-a365-4b4f-a962-5954b8f5f82f","MEM_SYN","100","13","281","NULL","OPEN","cnOjDutK0eobly1rsekp","Gaxz  odgmVgyehcaihn","l8trkzqpaCihcidojrig","NULL","tulnlenr b k5f2pqoxy","0kctexbp i4ge cslnhi","NULL","sz d2wztzb wwoXs0zxn","meH3 w6ovD cybpftide","ebrqiyw dbpx9lp qnlm","NULL","hcwiutd3coxylcnuanwf"
